"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2003- 04- 08","878.25","877.25","888.00","873.50","602.99K","0.14%"
"2003- 04- 07","877.00","883.00","905.00","876.25","765.44K","-0.17%"
"2003- 04- 04","878.50","873.50","884.25","870.75","666.11K","0.60%"
"2003- 04- 03","873.25","877.75","888.75","873.00","639.92K","-0.46%"
"2003- 04- 02","877.25","856.00","884.25","855.00","611.73K","2.39%"
"2003- 04- 01","856.75","844.50","860.50","843.00","760.27K","1.15%"
"2003- 03- 31","847.00","858.50","859.75","840.00","633.34K","-1.85%"
"2003- 03- 28","863.00","867.50","869.50","859.25","458.81K","-0.52%"
"2003- 03- 27","867.50","868.00","873.50","856.75","585.53K","-0.06%"
"2003- 03- 26","868.00","872.75","875.50","864.75","579.03K","-0.49%"
"2003- 03- 25","872.25","863.75","879.25","856.00","732.58K","1.01%"
"2003- 03- 24","863.50","885.50","885.50","860.50","687.94K","-2.67%"
"2003- 03- 21","887.16","875.75","888.50","874.50","3.26K","1.30%"
"2003- 03- 20","875.75","873.25","880.00","858.25","24.98K","0.26%"
"2003- 03- 19","873.50","867.75","875.50","861.00","30.85K","0.72%"
"2003- 03- 18","867.25","862.50","873.75","857.25","43.35K","0.61%"
"2003- 03- 17","862.00","831.50","864.00","823.50","49.99K","3.33%"
"2003- 03- 14","834.25","833.00","843.50","828.00","59.77K","0.12%"
"2003- 03- 13","833.25","805.75","833.75","804.00","150.08K","3.41%"
"2003- 03- 12","805.75","800.50","806.00","788.50","870.06K","0.69%"
"2003- 03- 11","800.25","807.50","814.75","799.50","756.70K","-0.93%"
"2003- 03- 10","807.75","827.50","828.25","805.50","615.74K","-2.50%"
"2003- 03- 07","828.50","819.75","829.75","809.00","863.15K","0.82%"
"2003- 03- 06","821.75","829.50","830.50","819.00","740.70K","-0.93%"
"2003- 03- 05","829.50","822.25","830.00","818.25","718.14K","0.88%"
"2003- 03- 04","822.25","835.25","836.75","821.25","537.92K","-1.59%"
"2003- 03- 03","835.50","844.00","853.00","832.00","543.60K","-0.65%"
"2003- 02- 28","841.00","838.25","847.00","833.75","570.66K","0.33%"
"2003- 02- 27","838.25","827.50","842.75","825.25","727.68K","1.27%"
"2003- 02- 26","827.75","839.75","843.25","825.75","669.30K","-1.43%"
"2003- 02- 25","839.75","832.50","840.00","817.25","819.01K","0.87%"
"2003- 02- 24","832.50","847.50","850.50","831.00","543.07K","-1.74%"
"2003- 02- 21","847.25","838.75","852.25","829.75","678.20K","1.01%"
"2003- 02- 20","838.75","846.75","851.75","835.75","591.81K","-0.94%"
"2003- 02- 19","846.75","851.25","852.00","837.75","504.11K","-0.56%"
"2003- 02- 18","851.50","839.25","853.25","836.00","547.10K","1.73%"
"2003- 02- 14","837.00","819.75","837.25","813.75","728.30K","2.20%"
"2003- 02- 13","819.00","817.50","822.50","805.25","738.51K","0.28%"
"2003- 02- 12","816.75","829.75","831.50","816.25","621.03K","-1.57%"
"2003- 02- 11","829.75","836.50","842.75","823.50","662.31K","-0.75%"
"2003- 02- 10","836.00","831.50","836.75","822.25","651.78K","0.66%"
"2003- 02- 07","830.50","839.50","849.50","825.25","685.74K","-1.19%"
"2003- 02- 06","840.50","844.25","845.50","832.00","796.60K","-0.47%"
"2003- 02- 05","844.50","847.50","861.00","840.50","772.11K","-0.56%"
"2003- 02- 04","849.25","858.50","861.00","838.25","745.70K","-1.08%"
"2003- 02- 03","858.50","854.75","864.00","854.00","570.82K","0.44%"
"2003- 01- 31","854.75","840.50","857.75","836.50","803.36K","1.76%"
"2003- 01- 30","840.00","861.00","866.75","839.75","749.16K","-2.41%"
"2003- 01- 29","860.75","855.25","867.75","836.00","837.19K","0.73%"
"2003- 01- 28","854.50","848.25","860.00","845.00","744.87K","0.86%"
"2003- 01- 27","847.25","860.25","863.75","842.25","811.26K","-1.51%"
"2003- 01- 24","860.25","883.00","885.50","857.50","770.02K","-2.58%"
"2003- 01- 23","883.00","878.25","889.75","875.50","689.71K","0.63%"
"2003- 01- 22","877.50","888.50","891.75","876.00","638.61K","-1.24%"
"2003- 01- 21","888.50","903.25","907.25","886.00","548.96K","-1.61%"
"2003- 01- 17","903.00","917.00","923.50","897.75","487.77K","-1.47%"
"2003- 01- 16","916.50","919.75","925.75","910.75","629.94K","-0.49%"
"2003- 01- 15","921.00","927.25","932.75","915.50","593.76K","-0.89%"
"2003- 01- 14","929.25","926.25","931.50","920.50","529.89K","0.30%"
"2003- 01- 13","926.50","926.50","937.00","920.75","690.75K","0.00%"
"2003- 01- 10","926.50","925.75","933.00","915.00","693.02K","0.19%"
"2003- 01- 09","924.75","910.25","928.50","908.00","618.02K","1.62%"
"2003- 01- 08","910.00","923.75","923.75","907.25","642.34K","-1.49%"
"2003- 01- 07","923.75","926.00","930.50","918.75","670.73K","-0.30%"
"2003- 01- 06","926.50","911.00","931.50","903.75","541.64K","1.81%"
"2003- 01- 03","910.00","907.50","910.75","901.75","420.72K","0.28%"
"2003- 01- 02","907.50","883.00","909.75","882.50","469.31K","3.24%"
"2002- 12- 31","879.00","878.00","881.00","868.00","302.44K","0.17%"
"2002- 12- 30","877.50","872.25","881.50","869.00","327.93K","0.66%"
"2002- 12- 27","871.75","890.25","891.50","871.25","256.02K","-2.13%"
"2002- 12- 26","890.75","890.25","903.25","885.75","193.49K","-0.08%"
"2002- 12- 24","891.50","897.00","900.00","890.00","95.32K","-0.61%"
"2002- 12- 23","897.00","896.25","902.00","890.25","247.48K","0.66%"
"2002- 12- 20","891.11","884.50","895.25","884.50","3.11K","0.58%"
"2002- 12- 19","886.00","893.25","908.75","879.75","15.00K","-0.70%"
"2002- 12- 18","892.25","903.50","904.00","887.00","11.15K","-1.16%"
"2002- 12- 17","902.75","910.25","912.00","901.25","21.60K","-0.82%"
"2002- 12- 16","910.25","886.25","912.00","885.50","21.80K","2.56%"
"2002- 12- 13","887.50","901.75","903.25","887.00","37.49K","-1.61%"
"2002- 12- 12","902.00","902.25","908.75","896.25","72.87K","-0.03%"
"2002- 12- 11","902.25","902.25","910.25","895.50","523.29K","0.03%"
"2002- 12- 10","902.00","889.50","905.25","888.75","536.35K","1.41%"
"2002- 12- 09","889.50","913.75","917.75","889.00","568.75K","-2.65%"
"2002- 12- 06","913.75","909.75","916.00","891.75","726.07K","0.58%"
"2002- 12- 05","908.50","919.25","926.25","905.25","651.67K","-1.14%"
"2002- 12- 04","919.00","923.25","925.75","908.75","758.70K","-0.51%"
"2002- 12- 03","923.75","935.75","939.50","917.75","629.91K","-1.23%"
"2002- 12- 02","935.25","934.00","955.25","926.75","653.89K","-0.08%"
"2002- 11- 29","936.00","938.25","942.50","930.75","151.43K","-0.21%"
"2002- 11- 27","938.00","912.75","941.00","912.00","430.47K","2.91%"
"2002- 11- 26","911.50","930.00","932.50","910.75","523.42K","-1.96%"
"2002- 11- 25","929.75","929.00","937.25","922.50","505.24K","0.11%"
"2002- 11- 22","928.75","935.75","937.50","927.25","464.04K","-0.72%"
"2002- 11- 21","935.50","919.00","936.75","916.50","628.10K","1.82%"
"2002- 11- 20","918.75","898.25","919.25","893.25","620.62K","2.31%"
"2002- 11- 19","898.00","899.50","905.75","892.25","598.00K","-0.22%"
"2002- 11- 18","900.00","909.00","917.50","898.50","526.69K","-0.99%"
"2002- 11- 15","909.00","902.25","910.50","894.50","557.85K","0.72%"
"2002- 11- 14","902.50","886.00","905.75","881.25","631.81K","1.89%"
"2002- 11- 13","885.75","885.00","892.75","870.25","757.52K","0.11%"
"2002- 11- 12","884.75","877.75","894.50","875.75","602.74K","0.80%"
"2002- 11- 11","877.75","892.00","894.00","873.00","407.13K","-1.54%"
"2002- 11- 08","891.50","905.75","910.75","890.50","587.17K","-1.22%"
"2002- 11- 07","902.50","926.00","926.25","897.00","634.24K","-2.51%"
"2002- 11- 06","925.75","915.25","926.50","903.00","743.38K","1.29%"
"2002- 11- 05","914.00","906.50","915.75","903.75","517.61K","0.72%"
"2002- 11- 04","907.50","905.75","925.00","904.75","546.38K","1.00%"
"2002- 11- 01","898.50","882.00","904.00","875.00","617.61K","1.47%"
"2002- 10- 31","885.50","889.00","898.75","877.75","684.69K","-0.48%"
"2002- 10- 30","889.75","881.50","895.75","877.00","788.49K","0.94%"
"2002- 10- 29","881.50","891.75","893.25","866.00","742.83K","-1.15%"
"2002- 10- 28","891.75","900.25","909.25","885.00","614.25K","-0.78%"
"2002- 10- 25","898.75","879.00","900.00","875.25","628.87K","2.07%"
"2002- 10- 24","880.50","897.75","905.00","877.50","781.98K","-1.98%"
"2002- 10- 23","898.25","890.50","899.00","873.00","769.97K","0.76%"
"2002- 10- 22","891.50","897.25","897.25","881.50","608.45K","-0.81%"
"2002- 10- 21","898.75","882.00","901.75","872.50","646.05K","1.75%"
"2002- 10- 18","883.25","885.50","889.50","865.75","609.52K","0.48%"
"2002- 10- 17","879.00","865.50","888.75","863.50","621.77K","1.94%"
"2002- 10- 16","862.25","874.50","885.25","855.50","737.77K","-2.32%"
"2002- 10- 15","882.75","842.25","884.00","841.50","910.55K","4.90%"
"2002- 10- 14","841.50","836.75","845.00","827.50","497.29K","0.36%"
"2002- 10- 11","838.50","803.00","844.00","799.25","733.50K","4.49%"
"2002- 10- 10","802.50","778.50","807.25","767.25","878.75K","3.18%"
"2002- 10- 09","777.75","801.50","803.50","774.50","991.69K","-2.90%"
"2002- 10- 08","801.00","788.25","810.00","778.50","977.75K","1.59%"
"2002- 10- 07","788.50","804.75","808.75","782.00","752.01K","-2.14%"
"2002- 10- 04","805.75","819.75","830.25","792.25","850.51K","-1.80%"
"2002- 10- 03","820.50","829.00","840.50","816.25","795.71K","-1.20%"
"2002- 10- 02","830.50","853.75","854.75","823.00","804.72K","-2.75%"
"2002- 10- 01","854.00","816.50","854.50","810.25","746.90K","4.79%"
"2002- 09- 30","815.00","825.25","826.00","798.25","753.34K","-1.24%"
"2002- 09- 27","825.25","853.00","857.00","824.25","620.68K","-3.42%"
"2002- 09- 26","854.50","842.75","857.25","837.25","700.15K","1.58%"
"2002- 09- 25","841.25","821.75","845.00","810.25","715.42K","2.50%"
"2002- 09- 24","820.75","835.50","835.75","815.50","689.23K","-1.65%"
"2002- 09- 23","834.50","843.50","846.00","824.50","596.00K","-1.39%"
"2002- 09- 20","846.24","842.75","849.50","841.25","2.12K","0.53%"
"2002- 09- 19","841.75","863.25","863.50","841.50","16.87K","-2.55%"
"2002- 09- 18","863.75","870.00","879.00","856.75","17.74K","-1.00%"
"2002- 09- 17","872.50","893.50","915.75","871.75","30.59K","-2.30%"
"2002- 09- 16","893.00","891.25","894.00","879.00","14.08K","0.22%"
"2002- 09- 13","891.00","889.00","893.25","876.00","26.97K","0.20%"
"2002- 09- 12","889.25","906.25","908.75","884.25","72.34K","-1.85%"
"2002- 09- 11","906.00","911.00","927.50","905.50","427.01K","-0.55%"
"2002- 09- 10","911.00","900.25","912.25","898.50","510.95K","1.17%"
"2002- 09- 09","900.50","892.50","908.00","882.50","521.69K","0.67%"
"2002- 09- 06","894.50","884.50","900.00","881.50","479.20K","1.27%"
"2002- 09- 05","883.25","890.00","891.00","869.25","644.46K","-0.73%"
"2002- 09- 04","889.75","877.25","896.75","875.00","613.56K","1.37%"
"2002- 09- 03","877.75","913.25","913.25","876.00","504.63K","-4.18%"
"2002- 08- 30","916.00","915.50","928.75","909.00","286.23K","0.00%"
"2002- 08- 29","916.00","916.50","925.25","902.50","476.15K","-0.05%"
"2002- 08- 28","916.50","936.75","937.00","913.00","469.85K","-2.14%"
"2002- 08- 27","936.50","947.25","956.50","929.75","510.03K","-1.16%"
"2002- 08- 26","947.50","940.25","951.50","929.75","458.92K","0.69%"
"2002- 08- 23","941.00","961.00","962.25","936.50","344.36K","-2.08%"
"2002- 08- 22","961.00","951.25","966.00","946.00","440.71K","0.92%"
"2002- 08- 21","952.25","939.75","953.00","931.00","526.01K","1.33%"
"2002- 08- 20","939.75","948.25","949.50","931.50","473.77K","-0.97%"
"2002- 08- 19","949.00","928.25","952.50","921.50","427.14K","2.26%"
"2002- 08- 16","928.00","929.75","936.00","915.00","430.17K","-0.27%"
"2002- 08- 15","930.50","918.75","935.75","915.75","591.57K","1.36%"
"2002- 08- 14","918.00","884.25","921.25","875.75","703.55K","3.70%"
"2002- 08- 13","885.25","902.50","912.25","882.00","576.91K","-1.91%"
"2002- 08- 12","902.50","906.50","908.25","891.25","406.95K","-0.58%"
"2002- 08- 09","907.75","904.75","914.75","889.75","494.10K","0.22%"
"2002- 08- 08","905.75","876.50","906.75","873.75","618.68K","3.40%"
"2002- 08- 07","876.00","859.50","880.50","853.50","637.13K","1.74%"
"2002- 08- 06","861.00","833.25","875.00","828.50","585.77K","3.24%"
"2002- 08- 05","834.00","865.00","867.75","831.50","553.38K","-3.58%"
"2002- 08- 02","865.00","883.50","885.50","852.50","534.54K","-2.15%"
"2002- 08- 01","884.00","909.25","911.50","879.00","652.04K","-3.02%"
"2002- 07- 31","911.50","904.50","916.00","888.75","570.16K","0.66%"
"2002- 07- 30","905.50","894.25","910.25","883.50","697.45K","1.31%"
"2002- 07- 29","893.75","855.00","900.00","852.50","532.26K","4.69%"
"2002- 07- 26","853.75","837.25","855.75","824.75","544.18K","2.03%"
"2002- 07- 25","836.75","844.75","854.75","812.50","881.27K","-0.86%"
"2002- 07- 24","844.00","795.25","847.50","771.00","975.95K","5.93%"
"2002- 07- 23","796.75","820.50","836.25","794.25","877.94K","-2.81%"
"2002- 07- 22","819.75","842.75","856.25","810.75","925.74K","-2.87%"
"2002- 07- 19","844.00","874.50","879.00","839.75","658.10K","-3.60%"
"2002- 07- 18","875.50","906.50","918.75","874.25","608.18K","-3.26%"
"2002- 07- 17","905.00","901.00","929.75","891.50","698.81K","0.19%"
"2002- 07- 16","903.25","920.50","924.00","894.75","812.92K","-1.87%"
"2002- 07- 15","920.50","916.75","921.75","875.75","806.72K","0.35%"
"2002- 07- 12","917.25","928.00","938.00","912.75","520.60K","-1.05%"
"2002- 07- 11","927.00","919.75","930.50","900.50","791.12K","0.87%"
"2002- 07- 10","919.00","954.50","961.50","917.75","716.07K","-3.67%"
"2002- 07- 09","954.00","978.25","981.75","951.50","524.56K","-2.48%"
"2002- 07- 08","978.25","990.50","995.75","973.25","504.37K","-1.29%"
"2002- 07- 05","991.00","953.25","993.00","950.25","203.36K","3.96%"
"2002- 07- 03","953.25","948.25","955.50","934.75","417.78K","0.61%"
"2002- 07- 02","947.50","969.75","974.25","945.50","587.77K","-2.27%"
"2002- 07- 01","969.50","989.00","996.25","967.00","420.86K","-2.07%"
"2002- 06- 28","990.00","992.25","1,003.25","986.00","366.38K","-0.20%"
"2002- 06- 27","992.00","975.50","993.00","964.00","616.02K","1.77%"
"2002- 06- 26","974.75","975.00","979.75","945.50","699.05K","0.03%"
"2002- 06- 25","974.50","995.75","1,007.25","973.75","527.90K","-2.26%"
"2002- 06- 24","997.00","992.50","1,005.50","971.00","647.19K","0.57%"
"2002- 06- 21","991.33","1,006.50","1,012.50","996.00","1.49K","-1.56%"
"2002- 06- 20","1,007.00","1,021.75","1,025.00","1,004.50","12.72K","-1.23%"
"2002- 06- 19","1,019.50","1,040.25","1,041.50","1,017.25","10.21K","-2.37%"
"2002- 06- 18","1,044.25","1,035.75","1,044.75","1,029.50","14.53K","0.85%"
"2002- 06- 17","1,035.50","1,010.75","1,037.75","1,003.50","10.49K","2.63%"
"2002- 06- 14","1,009.00","1,010.75","1,011.00","978.75","27.69K","-0.17%"
"2002- 06- 13","1,010.75","1,020.00","1,027.00","1,007.75","43.14K","-0.93%"
"2002- 06- 12","1,020.25","1,014.00","1,022.75","1,002.50","607.62K","0.59%"
"2002- 06- 11","1,014.25","1,031.75","1,045.00","1,012.00","445.77K","-1.72%"
"2002- 06- 10","1,032.00","1,029.25","1,039.25","1,025.00","319.40K","0.36%"
"2002- 06- 07","1,028.25","1,016.00","1,034.00","1,010.25","429.24K","-0.12%"
"2002- 06- 06","1,029.50","1,051.50","1,053.75","1,025.25","484.65K","-2.00%"
"2002- 06- 05","1,050.50","1,042.50","1,051.50","1,038.50","400.76K","0.86%"
"2002- 06- 04","1,041.50","1,038.75","1,047.00","1,030.75","568.36K","0.26%"
"2002- 06- 03","1,038.80","1,066.25","1,071.00","1,036.50","452.87K","-2.69%"
"2002- 05- 31","1,067.50","1,065.50","1,080.75","1,062.75","333.44K","0.16%"
"2002- 05- 30","1,065.75","1,068.25","1,073.00","1,054.25","395.29K","-0.19%"
"2002- 05- 29","1,067.75","1,076.50","1,077.50","1,066.75","309.03K","-0.81%"
"2002- 05- 28","1,076.50","1,083.25","1,090.00","1,070.00","358.64K","-0.55%"
"2002- 05- 24","1,082.50","1,097.50","1,101.00","1,082.00","248.71K","-1.32%"
"2002- 05- 23","1,097.00","1,084.50","1,099.25","1,080.50","349.49K","1.11%"
"2002- 05- 22","1,085.00","1,083.00","1,086.75","1,075.50","336.00K","0.18%"
"2002- 05- 21","1,083.00","1,093.25","1,100.75","1,079.25","346.44K","-0.96%"
"2002- 05- 20","1,093.50","1,104.75","1,106.50","1,090.75","264.98K","-1.06%"
"2002- 05- 17","1,105.25","1,099.50","1,109.00","1,097.00","296.59K","0.57%"
"2002- 05- 16","1,099.00","1,093.50","1,100.75","1,089.25","349.98K","0.41%"
"2002- 05- 15","1,094.50","1,098.75","1,105.25","1,089.00","433.31K","-0.36%"
"2002- 05- 14","1,098.50","1,075.50","1,099.75","1,074.25","365.50K","2.14%"
"2002- 05- 13","1,075.50","1,054.00","1,076.00","1,053.50","353.66K","2.04%"
"2002- 05- 10","1,054.00","1,074.00","1,079.50","1,052.50","350.01K","-1.86%"
"2002- 05- 09","1,074.00","1,085.50","1,090.00","1,072.25","334.53K","-1.15%"
"2002- 05- 08","1,086.50","1,051.75","1,090.00","1,051.25","420.08K","3.72%"
"2002- 05- 07","1,047.50","1,051.75","1,059.75","1,045.75","355.30K","-0.40%"
"2002- 05- 06","1,051.75","1,073.75","1,076.50","1,050.00","357.64K","-1.98%"
"2002- 05- 03","1,073.00","1,085.00","1,088.00","1,068.75","312.25K","-1.06%"
"2002- 05- 02","1,084.50","1,088.25","1,092.25","1,079.25","310.76K","-0.37%"
"2002- 05- 01","1,088.50","1,076.75","1,089.25","1,064.75","379.54K","1.04%"
"2002- 04- 30","1,077.25","1,065.50","1,083.25","1,063.50","323.15K","1.15%"
"2002- 04- 29","1,065.00","1,072.25","1,079.75","1,063.50","325.83K","-0.65%"
"2002- 04- 26","1,072.00","1,093.00","1,097.75","1,070.25","359.82K","-1.88%"
"2002- 04- 25","1,092.50","1,092.75","1,095.00","1,083.50","371.96K","0.07%"
"2002- 04- 24","1,091.75","1,102.75","1,109.75","1,091.50","345.43K","-1.04%"
"2002- 04- 23","1,103.25","1,109.25","1,113.75","1,099.25","355.38K","-0.45%"
"2002- 04- 22","1,108.25","1,127.50","1,128.00","1,106.00","274.23K","-1.64%"
"2002- 04- 19","1,126.75","1,119.00","1,130.75","1,116.50","210.31K","0.33%"
"2002- 04- 18","1,123.00","1,127.25","1,132.75","1,108.50","359.02K","-0.44%"
"2002- 04- 17","1,128.00","1,131.50","1,135.75","1,123.75","281.48K","-0.15%"
"2002- 04- 16","1,129.75","1,104.00","1,131.00","1,104.00","298.11K","2.31%"
"2002- 04- 15","1,104.25","1,112.50","1,116.75","1,100.00","348.58K","-0.70%"
"2002- 04- 12","1,112.00","1,103.50","1,114.50","1,103.50","350.24K","0.72%"
"2002- 04- 11","1,104.00","1,132.00","1,133.00","1,103.00","435.03K","-2.47%"
"2002- 04- 10","1,132.00","1,120.50","1,133.50","1,119.00","417.34K","1.03%"
"2002- 04- 09","1,120.50","1,129.25","1,131.50","1,117.75","333.30K","-0.62%"
"2002- 04- 08","1,127.50","1,126.00","1,128.75","1,110.00","354.12K","0.18%"
"2002- 04- 05","1,125.50","1,127.25","1,135.00","1,120.50","290.78K","-0.02%"
"2002- 04- 04","1,125.75","1,129.75","1,132.75","1,121.00","335.58K","-0.40%"
"2002- 04- 03","1,130.25","1,137.50","1,141.25","1,120.75","297.82K","-0.68%"
"2002- 04- 02","1,138.00","1,145.00","1,145.00","1,137.00","270.86K","-0.57%"
"2002- 04- 01","1,144.50","1,145.25","1,150.00","1,134.25","226.00K","-0.41%"
"2002- 03- 28","1,149.25","1,144.50","1,156.75","1,143.25","190.23K","0.37%"
"2002- 03- 27","1,145.00","1,142.00","1,149.25","1,136.75","265.96K","0.26%"
"2002- 03- 26","1,142.00","1,135.50","1,149.50","1,134.00","289.50K","0.55%"
"2002- 03- 25","1,135.75","1,149.00","1,153.25","1,133.00","255.03K","-1.20%"
"2002- 03- 22","1,149.50","1,153.00","1,159.00","1,146.75","231.49K","-0.28%"
"2002- 03- 21","1,152.75","1,152.25","1,158.50","1,141.25","290.50K","0.04%"
"2002- 03- 20","1,152.25","1,174.25","1,175.25","1,151.75","302.17K","-1.87%"
"2002- 03- 19","1,174.25","1,167.00","1,177.50","1,166.75","261.00K","0.60%"
"2002- 03- 18","1,167.25","1,166.00","1,175.75","1,161.00","274.85K","0.75%"
"2002- 03- 15","1,158.60","1,154.25","1,159.00","1,152.50","0.73K","0.49%"
"2002- 03- 14","1,153.00","1,151.50","1,158.25","1,147.25","4.05K","-0.13%"
"2002- 03- 13","1,154.50","1,166.00","1,170.75","1,150.50","3.77K","-1.05%"
"2002- 03- 12","1,166.75","1,165.25","1,167.25","1,153.75","7.07K","0.04%"
"2002- 03- 11","1,166.25","1,164.00","1,173.50","1,158.75","6.53K","0.21%"
"2002- 03- 08","1,163.75","1,158.75","1,173.25","1,158.00","10.31K","0.39%"
"2002- 03- 07","1,159.25","1,162.25","1,168.75","1,150.25","36.22K","-0.28%"
"2002- 03- 06","1,162.50","1,148.50","1,166.25","1,145.25","360.07K","1.17%"
"2002- 03- 05","1,149.00","1,152.50","1,158.75","1,144.50","340.31K","-0.24%"
"2002- 03- 04","1,151.75","1,131.00","1,154.75","1,130.00","346.41K","1.70%"
"2002- 03- 01","1,132.50","1,106.25","1,133.50","1,106.00","272.76K","2.30%"
"2002- 02- 28","1,107.00","1,112.00","1,122.75","1,105.75","330.57K","-0.40%"
"2002- 02- 27","1,111.50","1,108.00","1,123.75","1,101.75","366.14K","0.32%"
"2002- 02- 26","1,108.00","1,109.25","1,116.00","1,100.50","298.36K","-0.14%"
"2002- 02- 25","1,109.50","1,092.00","1,113.50","1,087.00","285.52K","1.63%"
"2002- 02- 22","1,091.75","1,079.25","1,095.00","1,074.25","356.77K","1.18%"
"2002- 02- 21","1,079.00","1,100.50","1,102.00","1,078.25","323.45K","-2.00%"
"2002- 02- 20","1,101.00","1,084.00","1,101.50","1,073.75","321.71K","1.59%"
"2002- 02- 19","1,083.75","1,104.00","1,108.00","1,081.75","249.16K","-1.90%"
"2002- 02- 15","1,104.75","1,116.50","1,118.00","1,103.00","221.74K","-1.07%"
"2002- 02- 14","1,116.75","1,119.00","1,125.50","1,111.75","229.78K","-0.18%"
"2002- 02- 13","1,118.75","1,107.25","1,121.50","1,105.25","246.72K","1.02%"
